25162	globalstar
25163	globalstar
25164	globalstar
25165	globalstar
25306	globalstar
25307	globalstar
25308	globalstar
25309	globalstar
25621	globalstar
25622	globalstar
25623	globalstar
25624	globalstar
25649	globalstar
25650	globalstar
25651	globalstar
25652	globalstar
25676	globalstar
25677	globalstar
25678	globalstar
25679	globalstar
25770	globalstar
25771	globalstar
25772	globalstar
25773	globalstar
25851	globalstar
25852	globalstar
25853	globalstar
25854	globalstar
25872	globalstar
25873	globalstar
25874	globalstar
25875	globalstar
25883	globalstar
25884	globalstar
25885	globalstar
25886	globalstar
25907	globalstar
25908	globalstar
25909	globalstar
25910	globalstar
25943	globalstar
25944	globalstar
25945	globalstar
25946	globalstar
25961	globalstar
25962	globalstar
25963	globalstar
25964	globalstar
26081	globalstar
26082	globalstar
26083	globalstar
26084	globalstar
31571	globalstar
31573	globalstar
31574	globalstar
31576	globalstar
32263	globalstar
32264	globalstar
32265	globalstar
32266	globalstar
37188	globalstar
37189	globalstar
37190	globalstar
37191	globalstar
37192	globalstar
37193	globalstar
37739	globalstar
37740	globalstar
37741	globalstar
37742	globalstar
37743	globalstar
37744	globalstar
38040	globalstar
38041	globalstar
38042	globalstar
38043	globalstar
38044	globalstar
38045	globalstar
39072	globalstar
39073	globalstar
39074	globalstar
39075	globalstar
39076	globalstar
39077	globalstar
